"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL8";"CIPROFLOXACIN";"4.0";"331.35";"0";"1.58";"Ciprofloxacin";"O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O";"IC50";"'='";"0.77";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL5234501";"Inhibition of Escherichia coli DNA gyrase";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL5233247";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"0.77"
"CHEMBL5288936";"";"None";"492.51";"0";"2.26";"31";"O=C1COc2ccc(CNC3CCN(CCn4c(=O)c5ncoc5c5ccc(F)cc54)CC3)nc2N1";"IC50";"'='";"0.21";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL5234501";"Inhibition of Escherichia coli DNA gyrase";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL5233247";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"0.21"
"CHEMBL3906178";"";"None";"466.11";"0";"1.99";"64";"O=C(O)CNC(=O)Cc1csc(NC(=O)c2cc(Br)c(Br)[nH]2)n1";"IC50";"'='";"15900.0";"nM";"4.80";"";"";"UO_0000065";"10.30";"0.28";"2.81";"3.86";"0";"CHEMBL5234501";"Inhibition of Escherichia coli DNA gyrase";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL5233247";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"15.9"
"CHEMBL5089465";"";"None";"543.58";"1";"1.58";"5a";"NS(=O)(=O)c1ccc(NC(=O)CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)cc1";"IC50";"'='";"1320.0";"nM";"5.88";"";"";"UO_0000065";"10.82";"0.21";"4.30";"3.79";"0";"CHEMBL5041012";"Inhibition of Escherichia coli DNA gyrase supercoiling activity using pBR322 as substrate incubated for 30 mins by fluorimetric assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL5038626";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 0.5 hr";"INHIBITOR";"";"1.32"
"CHEMBL5086095";"";"None";"671.71";"1";"3.68";"5d";"O=C(CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1)Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1";"IC50";"'='";"550.0";"nM";"6.26";"";"";"UO_0000065";"9.32";"0.18";"2.58";"3.75";"0";"CHEMBL5041012";"Inhibition of Escherichia coli DNA gyrase supercoiling activity using pBR322 as substrate incubated for 30 mins by fluorimetric assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL5038626";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 0.5 hr";"INHIBITOR";"";"0.55"
"CHEMBL5076468";"";"None";"638.68";"1";"3.42";"7c";"Cc1cc(NS(=O)(=O)c2ccc(NC(=O)CCN3CCN(c4cc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)cc2)no1";"IC50";"'='";"6310.0";"nM";"5.20";"";"";"UO_0000065";"8.14";"0.16";"1.78";"3.11";"0";"CHEMBL5041012";"Inhibition of Escherichia coli DNA gyrase supercoiling activity using pBR322 as substrate incubated for 30 mins by fluorimetric assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL5038626";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 0.5 hr";"INHIBITOR";"";"6.31"
"CHEMBL3658919";"";"None";"428.42";"0";"1.73";"BDBM159848";"C[C@@H]1CN2c3c(cc4c(C5CC5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1";"IC50";"'='";"300.0";"nM";"6.52";"";"302771";"UO_0000065";"15.23";"0.29";"4.79";"5.73";"0";"CHEMBL3706109";"Fluorescence Polarisation Assay: In a black, 384-well polystyrene assay plate, 30 microliters/well of 5 nM Escherichia coli DNA gyrase A/B tetramer and 130 micrograms/ml of topologically relaxed plasmid containing the triplex-forming sequence TTCTTCTTCTTCTTCTTCTTCTTCTTC in an assay buffer consisting of 35 mM Tris-HCl (pH 7.5), 24 mM KCl, 4 mM MgCl2, 2 mM dithiothreitol, 1.8 mM spermidine, 5% (v/v) glycerol, 200 nM bovine serum albumin, 0.8% dimethylsulfoxide, and 0.3 mM ATP may be incubated at ambient temperature for (typically 30 minutes) in the absence or presence of 5-10 different concentrations of test compound. The supercoiling reactions may be quenched by the addition of 10 microliters/well of 40 nM oligodeoxynucleotide probe in 3x triplex-forming buffer consisting of 150 mM NaCl, and 150 mM sodium acetate at pH 3.5. The oligodeoxynucleotide probe may be 5x-BODIPY-FL-labeled TTCTTCTTC. After 60 minutes, the fluorescence anisotropy of the BODIPY-FL may be measured in a Tecan Ultra plate reader, using 485 nM.";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL3638965";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"300.0"
"CHEMBL3658921";"";"None";"445.41";"0";"0.82";"BDBM159850";"CC(=O)Nc1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31";"IC50";"'='";"800.0";"nM";"6.10";"";"302773";"UO_0000065";"13.69";"0.26";"5.28";"4.27";"0";"CHEMBL3706109";"Fluorescence Polarisation Assay: In a black, 384-well polystyrene assay plate, 30 microliters/well of 5 nM Escherichia coli DNA gyrase A/B tetramer and 130 micrograms/ml of topologically relaxed plasmid containing the triplex-forming sequence TTCTTCTTCTTCTTCTTCTTCTTCTTC in an assay buffer consisting of 35 mM Tris-HCl (pH 7.5), 24 mM KCl, 4 mM MgCl2, 2 mM dithiothreitol, 1.8 mM spermidine, 5% (v/v) glycerol, 200 nM bovine serum albumin, 0.8% dimethylsulfoxide, and 0.3 mM ATP may be incubated at ambient temperature for (typically 30 minutes) in the absence or presence of 5-10 different concentrations of test compound. The supercoiling reactions may be quenched by the addition of 10 microliters/well of 40 nM oligodeoxynucleotide probe in 3x triplex-forming buffer consisting of 150 mM NaCl, and 150 mM sodium acetate at pH 3.5. The oligodeoxynucleotide probe may be 5x-BODIPY-FL-labeled TTCTTCTTC. After 60 minutes, the fluorescence anisotropy of the BODIPY-FL may be measured in a Tecan Ultra plate reader, using 485 nM.";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL3638965";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"800.0"
"CHEMBL3658975";"";"None";"488.86";"0";"1.70";"BDBM159907";"C[C@@H]1CN2c3c(cc4c(-n5cc(Cl)cn5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1";"IC50";"'='";"9300.0";"nM";"5.03";"";"302829";"UO_0000065";"10.29";"0.20";"3.33";"3.82";"0";"CHEMBL3706109";"Fluorescence Polarisation Assay: In a black, 384-well polystyrene assay plate, 30 microliters/well of 5 nM Escherichia coli DNA gyrase A/B tetramer and 130 micrograms/ml of topologically relaxed plasmid containing the triplex-forming sequence TTCTTCTTCTTCTTCTTCTTCTTCTTC in an assay buffer consisting of 35 mM Tris-HCl (pH 7.5), 24 mM KCl, 4 mM MgCl2, 2 mM dithiothreitol, 1.8 mM spermidine, 5% (v/v) glycerol, 200 nM bovine serum albumin, 0.8% dimethylsulfoxide, and 0.3 mM ATP may be incubated at ambient temperature for (typically 30 minutes) in the absence or presence of 5-10 different concentrations of test compound. The supercoiling reactions may be quenched by the addition of 10 microliters/well of 40 nM oligodeoxynucleotide probe in 3x triplex-forming buffer consisting of 150 mM NaCl, and 150 mM sodium acetate at pH 3.5. The oligodeoxynucleotide probe may be 5x-BODIPY-FL-labeled TTCTTCTTC. After 60 minutes, the fluorescence anisotropy of the BODIPY-FL may be measured in a Tecan Ultra plate reader, using 485 nM.";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL3638965";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"9300.0"
"CHEMBL3658981";"";"None";"483.46";"0";"2.13";"BDBM159913";"Cc1noc(C)c1-c1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31";"IC50";"'='";"3200.0";"nM";"5.50";"";"302835";"UO_0000065";"11.37";"0.21";"3.36";"3.93";"0";"CHEMBL3706109";"Fluorescence Polarisation Assay: In a black, 384-well polystyrene assay plate, 30 microliters/well of 5 nM Escherichia coli DNA gyrase A/B tetramer and 130 micrograms/ml of topologically relaxed plasmid containing the triplex-forming sequence TTCTTCTTCTTCTTCTTCTTCTTCTTC in an assay buffer consisting of 35 mM Tris-HCl (pH 7.5), 24 mM KCl, 4 mM MgCl2, 2 mM dithiothreitol, 1.8 mM spermidine, 5% (v/v) glycerol, 200 nM bovine serum albumin, 0.8% dimethylsulfoxide, and 0.3 mM ATP may be incubated at ambient temperature for (typically 30 minutes) in the absence or presence of 5-10 different concentrations of test compound. The supercoiling reactions may be quenched by the addition of 10 microliters/well of 40 nM oligodeoxynucleotide probe in 3x triplex-forming buffer consisting of 150 mM NaCl, and 150 mM sodium acetate at pH 3.5. The oligodeoxynucleotide probe may be 5x-BODIPY-FL-labeled TTCTTCTTC. After 60 minutes, the fluorescence anisotropy of the BODIPY-FL may be measured in a Tecan Ultra plate reader, using 485 nM.";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL3638965";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"3200.0"
"CHEMBL3658982";"";"None";"468.45";"0";"1.26";"BDBM159914";"C[C@@H]1CN2c3c(cc4c(-c5nccn5C)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]2[C@H](C)O1";"IC50";"'='";"700.0";"nM";"6.16";"";"302836";"UO_0000065";"13.14";"0.25";"4.89";"4.68";"0";"CHEMBL3706109";"Fluorescence Polarisation Assay: In a black, 384-well polystyrene assay plate, 30 microliters/well of 5 nM Escherichia coli DNA gyrase A/B tetramer and 130 micrograms/ml of topologically relaxed plasmid containing the triplex-forming sequence TTCTTCTTCTTCTTCTTCTTCTTCTTC in an assay buffer consisting of 35 mM Tris-HCl (pH 7.5), 24 mM KCl, 4 mM MgCl2, 2 mM dithiothreitol, 1.8 mM spermidine, 5% (v/v) glycerol, 200 nM bovine serum albumin, 0.8% dimethylsulfoxide, and 0.3 mM ATP may be incubated at ambient temperature for (typically 30 minutes) in the absence or presence of 5-10 different concentrations of test compound. The supercoiling reactions may be quenched by the addition of 10 microliters/well of 40 nM oligodeoxynucleotide probe in 3x triplex-forming buffer consisting of 150 mM NaCl, and 150 mM sodium acetate at pH 3.5. The oligodeoxynucleotide probe may be 5x-BODIPY-FL-labeled TTCTTCTTC. After 60 minutes, the fluorescence anisotropy of the BODIPY-FL may be measured in a Tecan Ultra plate reader, using 485 nM.";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL3638965";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"700.0"
"CHEMBL3658989";"";"None";"466.43";"0";"1.31";"BDBM159922";"C[C@@H]1CN2c3c(cc4c(-c5ccncn5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1";"IC50";"'='";"300.0";"nM";"6.52";"";"302843";"UO_0000065";"13.98";"0.26";"5.21";"4.67";"0";"CHEMBL3706109";"Fluorescence Polarisation Assay: In a black, 384-well polystyrene assay plate, 30 microliters/well of 5 nM Escherichia coli DNA gyrase A/B tetramer and 130 micrograms/ml of topologically relaxed plasmid containing the triplex-forming sequence TTCTTCTTCTTCTTCTTCTTCTTCTTC in an assay buffer consisting of 35 mM Tris-HCl (pH 7.5), 24 mM KCl, 4 mM MgCl2, 2 mM dithiothreitol, 1.8 mM spermidine, 5% (v/v) glycerol, 200 nM bovine serum albumin, 0.8% dimethylsulfoxide, and 0.3 mM ATP may be incubated at ambient temperature for (typically 30 minutes) in the absence or presence of 5-10 different concentrations of test compound. The supercoiling reactions may be quenched by the addition of 10 microliters/well of 40 nM oligodeoxynucleotide probe in 3x triplex-forming buffer consisting of 150 mM NaCl, and 150 mM sodium acetate at pH 3.5. The oligodeoxynucleotide probe may be 5x-BODIPY-FL-labeled TTCTTCTTC. After 60 minutes, the fluorescence anisotropy of the BODIPY-FL may be measured in a Tecan Ultra plate reader, using 485 nM.";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL3638965";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"300.0"
"CHEMBL3659001";"";"None";"479.47";"0";"2.23";"BDBM159939";"Cc1ccc(-c2noc3c(F)c4c(cc23)CC2(C(=O)NC(=O)NC2=O)[C@H]2[C@H](C)O[C@H](C)CN42)cn1";"IC50";"'='";"1900.0";"nM";"5.72";"";"302856";"UO_0000065";"11.93";"0.22";"3.49";"4.52";"0";"CHEMBL3706109";"Fluorescence Polarisation Assay: In a black, 384-well polystyrene assay plate, 30 microliters/well of 5 nM Escherichia coli DNA gyrase A/B tetramer and 130 micrograms/ml of topologically relaxed plasmid containing the triplex-forming sequence TTCTTCTTCTTCTTCTTCTTCTTCTTC in an assay buffer consisting of 35 mM Tris-HCl (pH 7.5), 24 mM KCl, 4 mM MgCl2, 2 mM dithiothreitol, 1.8 mM spermidine, 5% (v/v) glycerol, 200 nM bovine serum albumin, 0.8% dimethylsulfoxide, and 0.3 mM ATP may be incubated at ambient temperature for (typically 30 minutes) in the absence or presence of 5-10 different concentrations of test compound. The supercoiling reactions may be quenched by the addition of 10 microliters/well of 40 nM oligodeoxynucleotide probe in 3x triplex-forming buffer consisting of 150 mM NaCl, and 150 mM sodium acetate at pH 3.5. The oligodeoxynucleotide probe may be 5x-BODIPY-FL-labeled TTCTTCTTC. After 60 minutes, the fluorescence anisotropy of the BODIPY-FL may be measured in a Tecan Ultra plate reader, using 485 nM.";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL3638965";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"1900.0"
"CHEMBL3659002";"";"None";"456.35";"0";"1.88";"BDBM159941";"C[C@H]1CN2c3c(cc4c(C(F)(F)F)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]2[C@@H](C)O1";"IC50";"'='";"65000.0";"nM";"4.19";"";"302858";"UO_0000065";"9.18";"0.18";"2.31";"3.68";"0";"CHEMBL3706109";"Fluorescence Polarisation Assay: In a black, 384-well polystyrene assay plate, 30 microliters/well of 5 nM Escherichia coli DNA gyrase A/B tetramer and 130 micrograms/ml of topologically relaxed plasmid containing the triplex-forming sequence TTCTTCTTCTTCTTCTTCTTCTTCTTC in an assay buffer consisting of 35 mM Tris-HCl (pH 7.5), 24 mM KCl, 4 mM MgCl2, 2 mM dithiothreitol, 1.8 mM spermidine, 5% (v/v) glycerol, 200 nM bovine serum albumin, 0.8% dimethylsulfoxide, and 0.3 mM ATP may be incubated at ambient temperature for (typically 30 minutes) in the absence or presence of 5-10 different concentrations of test compound. The supercoiling reactions may be quenched by the addition of 10 microliters/well of 40 nM oligodeoxynucleotide probe in 3x triplex-forming buffer consisting of 150 mM NaCl, and 150 mM sodium acetate at pH 3.5. The oligodeoxynucleotide probe may be 5x-BODIPY-FL-labeled TTCTTCTTC. After 60 minutes, the fluorescence anisotropy of the BODIPY-FL may be measured in a Tecan Ultra plate reader, using 485 nM.";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL3638965";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"65000.0"
"CHEMBL3357986";"";"None";"438.36";"0";"1.80";"BDBM159943";"C[C@@H]1CN2c3c(cc4c(C(F)F)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1";"IC50";"'='";"400.0";"nM";"6.40";"";"302862";"UO_0000065";"14.60";"0.28";"4.60";"5.62";"0";"CHEMBL3706109";"Fluorescence Polarisation Assay: In a black, 384-well polystyrene assay plate, 30 microliters/well of 5 nM Escherichia coli DNA gyrase A/B tetramer and 130 micrograms/ml of topologically relaxed plasmid containing the triplex-forming sequence TTCTTCTTCTTCTTCTTCTTCTTCTTC in an assay buffer consisting of 35 mM Tris-HCl (pH 7.5), 24 mM KCl, 4 mM MgCl2, 2 mM dithiothreitol, 1.8 mM spermidine, 5% (v/v) glycerol, 200 nM bovine serum albumin, 0.8% dimethylsulfoxide, and 0.3 mM ATP may be incubated at ambient temperature for (typically 30 minutes) in the absence or presence of 5-10 different concentrations of test compound. The supercoiling reactions may be quenched by the addition of 10 microliters/well of 40 nM oligodeoxynucleotide probe in 3x triplex-forming buffer consisting of 150 mM NaCl, and 150 mM sodium acetate at pH 3.5. The oligodeoxynucleotide probe may be 5x-BODIPY-FL-labeled TTCTTCTTC. After 60 minutes, the fluorescence anisotropy of the BODIPY-FL may be measured in a Tecan Ultra plate reader, using 485 nM.";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL3638965";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"400.0"
"CHEMBL342273";"";"None";"341.41";"0";"2.09";"6b";"Cc1c(N2CCN(C)CC2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12";"IC50";"'='";"28.5";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL686745";"Inhibitory effect against Escherichia coli Gyrase in Supercoiling assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL1129595";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";"";"";"28.5"
"CHEMBL5400665";"";"None";"433.47";"0";"2.00";"1a";"N#Cc1cccc2c1CC(CNCCC1CN(c3ccc4c(n3)NC(=O)CO4)C(=O)O1)C2";"IC50";"'='";"21.0";"nM";"7.68";"";"";"UO_0000065";"17.71";"0.33";"5.68";"6.59";"0";"CHEMBL5393311";"Inhibition of Escherichia coli DNA gyrase incubated for 80 mins by Transcreener ADP2 FI assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL5390317";"1";"Scientific Literature";"ACS Med Chem Lett";"2023";"None";"TIME = 1.333 hr";"INHIBITOR";"";"0.021"
"CHEMBL5403121";"";"None";"520.59";"1";"2.12";"1c";"CC(C)(N)COc1cc(C#N)c2c(c1)CC(CNCCC1CN(c3ccc4c(n3)NC(=O)CO4)C(=O)O1)C2";"IC50";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"14.98";"0.28";"5.68";"5.13";"0";"CHEMBL5393311";"Inhibition of Escherichia coli DNA gyrase incubated for 80 mins by Transcreener ADP2 FI assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL5390317";"1";"Scientific Literature";"ACS Med Chem Lett";"2023";"None";"TIME = 1.333 hr";"INHIBITOR";"";"0.016"
"CHEMBL5425725";"";"None";"499.54";"0";"2.00";"1i";"CC(N)COc1cc(F)c2c(c1)CC(CNCCC1CN(c3ccc4c(n3)NC(=O)CO4)C(=O)O1)C2";"IC50";"'='";"47.0";"nM";"7.33";"";"";"UO_0000065";"14.67";"0.28";"5.33";"5.72";"0";"CHEMBL5393311";"Inhibition of Escherichia coli DNA gyrase incubated for 80 mins by Transcreener ADP2 FI assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL5390317";"1";"Scientific Literature";"ACS Med Chem Lett";"2023";"None";"TIME = 1.333 hr";"INHIBITOR";"";"0.047"
"CHEMBL5431818";"";"None";"527.56";"1";"1.17";"2b";"CN(C)CC(=O)Nc1cc(F)c2c(c1)CC(CNCCC1CN(c3cnc4c(n3)NC(=O)CO4)C(=O)O1)C2";"IC50";"'='";"26.0";"nM";"7.58";"";"";"UO_0000065";"14.38";"0.27";"6.42";"5.50";"0";"CHEMBL5393311";"Inhibition of Escherichia coli DNA gyrase incubated for 80 mins by Transcreener ADP2 FI assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL5390317";"1";"Scientific Literature";"ACS Med Chem Lett";"2023";"None";"TIME = 1.333 hr";"INHIBITOR";"";"0.026"
"CHEMBL5429590";"";"None";"553.60";"1";"1.34";"2f";"CN(C(=O)CN1CCC1)c1cc(F)c2c(c1)CC(CNCCC1CN(c3cnc4c(n3)NC(=O)CO4)C(=O)O1)C2";"IC50";"'='";"1100.0";"nM";"5.96";"";"";"UO_0000065";"10.76";"0.20";"4.62";"4.61";"0";"CHEMBL5393311";"Inhibition of Escherichia coli DNA gyrase incubated for 80 mins by Transcreener ADP2 FI assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL5390317";"1";"Scientific Literature";"ACS Med Chem Lett";"2023";"None";"TIME = 1.333 hr";"INHIBITOR";"";"1.1"
"CHEMBL4798676";"";"None";"467.50";"0";"2.02";"7";"CNc1cc(F)cc2cc(C(=O)Nc3ccc(C(=O)NCCN4CCOCC4)cc3)c(=O)[nH]c12";"IC50";"'='";"7.29";"nM";"8.14";"";"";"UO_0000065";"17.41";"0.33";"6.12";"7.04";"0";"CHEMBL4703502";"Inhibition of Escherichia coli DNA gyrase by measuring supercoiling activity incubated for 60 mins by fluorescence based assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL4699558";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"None";"TIME = 1.0 hr";"INHIBITOR";"";"7.29"
"CHEMBL4863907";"";"None";"351.22";"0";"4.36";"5b";"Cc1[nH]c(C(=O)Nc2nc3ccc(C#N)cc3s2)c(Cl)c1Cl";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4815322";"Inhibition of Escherichia coli DNA gyrase assessed as reduction in relaxation of supercoiled pNO1 DNA measured after 30 mins by fluorescence assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL4813947";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"TIME = 0.5 hr";"";"";"1000.0"
"CHEMBL4874918";"";"None";"398.27";"0";"4.60";"17a";"CCN(C(=O)c1[nH]c(C)c(Cl)c1Cl)c1nc2ccc(C(=O)O)cc2s1";"IC50";"'<'";"10.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4815322";"Inhibition of Escherichia coli DNA gyrase assessed as reduction in relaxation of supercoiled pNO1 DNA measured after 30 mins by fluorescence assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL4813947";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"TIME = 0.5 hr";"INHIBITOR";"";"10.0"
